pivot_ID	Item_Name	Location	in_evidence	in_evidence_description	storytelling_path	storytelling_path_description	Type	Dispute	Note	Date	Year	Period_categorisation	Alpinist	Guide	Nationality	Expedition_members	Fonti_relazionate_membri	Fonti_primarie	Altri_riferimenti	Fonti	source
item_532	Prima ascensione: Monte Terza Media	Monte Terza Media	FALSE				Prima ascensione			11/09/1889	1889	post	Karl Diener, A. Holzhevsen			Karl Diener, A. Holzhevsen					Wikipedia
item_533	Prima ascensione: Monte Tricorno	Monte Tricorno	FALSE				Prima ascensione			26/08/1778	1778	proto-alpinism	Luka Korošec, Matija Kos, Štefan Rožič, Lovrenc Willomitzer			Luka Korošec, Matija Kos, Štefan Rožič, Lovrenc Willomitzer					Wikipedia
item_534	Prima ascensione: Piccolo Paradiso	Piccolo Paradiso	FALSE		Silver age of alpinism		Prima ascensione			03/08/1869	1869	silver age	Pierre-Joseph Frassy (di Valgrisenche)	Élysée Jeantet		Pierre-Joseph Frassy (di Valgrisenche), Élysée Jeantet				[1]	Wikipedia
item_535	Prima ascensione: Pierra Menta	Pierra Menta	FALSE				Prima ascensione			1922	1922	post	L. Zwingelstein e Loustalot			L. Zwingelstein e Loustalot					Wikipedia
item_536	Prima ascensione: Piz Morteratsch	Piz Morteratsch	FALSE		Golden age of alpinism		Prima ascensione			11/09/1858	1858	golden age	C. Brügger, P. Gensler	Karl Emmermann, Angelo Klaingutti		C. Brügger, P. Gensler, Karl Emmermann, Angelo Klaingutti					Wikipedia
item_537	Ipotesi sulla prima ascensione: Piz Palü	Piz Palü	FALSE				Ipotesi sulla prima ascensione	Competing Hypothesis		12 Aug 1835	1835	proto-alpinism	Johann Madutz, Gian Marchet Colani [de], Peter and M. Flury and Oswald Heer			Johann Madutz, Gian Marchet Colani [de], Peter and M. Flury and Oswald Heer				Studer, Vol 3, pp. 146-8	Wikipedia Table
item_538	Ipotesi sulla prima ascensione: Piz Palü	Piz Palü	FALSE		Silver age of alpinism		Ipotesi sulla prima ascensione	Competing Hypothesis		1866	1866	silver age	K. E. Digby, Peter Jenny e un portatore			K. E. Digby, Peter Jenny e un portatore					Wikipedia
item_539	Prima ascensione: Pizzo Redorta	Pizzo Redorta	FALSE				Prima ascensione			1830	1830	proto-alpinism	Un gruppo di cartografi austriaci			Un gruppo di cartografi austriaci					Wikipedia
item_540	Prima ascensione: Pizzo Zupò	Pizzo Zupò	FALSE		Golden age of alpinism		Prima ascensione			09/07/1863	1863	golden age	L. Enderlin, Otto Serardy, Badrutt			L. Enderlin, Otto Serardy, Badrutt				Michel Caviezel, Tourist's Guide to the Upper Engadine, 1875, p. 179 Studer, Vol 3, pp. 109-10	Wikipedia, Wikipedia Table
item_541	Prima ascensione: Punta Bianca della Grivola	Punta Bianca della Grivola	FALSE		Golden age of alpinism		Prima ascensione			21/09/1858	1858	golden age	Pierre-Balthazar Chamonin, Joseph-Antoine Jeantet			Pierre-Balthazar Chamonin, Joseph-Antoine Jeantet					Wikipedia
item_542	Prima ascensione: Punta Carmen du Tacul	Punta Carmen du Tacul	FALSE				Prima ascensione			13/08/1923	1923	post	H. Bregeault, Paul Chevalier, Jacques de Lépiney			H. Bregeault, Paul Chevalier, Jacques de Lépiney					Wikipedia
item_543	Prima ascensione: Punta di Charbonnel	Punta di Charbonnel	FALSE		Golden age of alpinism		Prima ascensione			17/07/1862	1862	golden age	Michel-Ange Foderé, Michel-Antoine Boniface detto Totogno, Jacques e Marcellin Personnaz			Michel-Ange Foderé, Michel-Antoine Boniface detto Totogno, Jacques e Marcellin Personnaz				[1]	Wikipedia
item_544	Ipotesi sulla prima ascensione: Punta Dunant	Punta Dunant	FALSE				Ipotesi sulla prima ascensione	Competing Hypothesis		12 Aug 1848	1848	proto-alpinism	Johann Madutz, Matthäus Zumtaugwald			Johann Madutz, Matthäus Zumtaugwald				Repeated on 22 Aug 1851 by Johann Zumtaugwald, Peter Taugwalder, Peter Inderbinen and Adolf and Hermann Schlagintweit. Wolfgang Pusch, Helmut Dumler, Willi P. Burkhardt, Viertausender der Alpen, Bergverlag Rother GmbH, 2013, p. 119  In 1891 W.A.B. Coolidge deduced that they had reached the 4,618 m Grenzgipfel, but he may have been in error. Studer, Vol 2, pp. 78-85	Wikipedia Table
item_545	Ipotesi sulla prima ascensione: Punta Dunant	Punta Dunant	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Competing Hypothesis		1854	1854	golden age	Christopher Smyth, James G. Smyth, E. Smyth			Christopher Smyth, James G. Smyth, E. Smyth					Wikipedia
item_546	Prima ascensione: Punta Giordani	Punta Giordani	FALSE				Prima ascensione	Undisputed		23/07/1801	1801	proto-alpinism	Pietro Giordani	altri		Pietro Giordani, altri				Descrizione del negativo fotografico: Francesco Ravelli di fronte al Monte Rosa[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:118363]	Wikipedia
item_547	Prima ascensione: Punta Roncia	Punta Roncia	FALSE				Prima ascensione			15/07/1784	1784	proto-alpinism	Robert de Lamanon, Bouvier			Robert de Lamanon, Bouvier					Wikipedia
item_548	Prima ascensione: Punte Patrì	Punte Patrì	FALSE		Silver age of alpinism		Prima ascensione			07/08/1881	1881	silver age	A. Sella, C. Sella, A. Sella, G. Sella	Jean-Joseph Maquignaz, Jean-Baptiste Bich		A. Sella, C. Sella, A. Sella, G. Sella, Jean-Joseph Maquignaz, Jean-Baptiste Bich					Wikipedia
item_549	Prima ascensione: Langkofel	Langkofel	FALSE		Silver age of alpinism		Prima ascensione			13/08/1869	1869	silver age	Peter Salcher, Franz Innerkofler, Paul Grohmann			Peter Salcher, Franz Innerkofler, Paul Grohmann	Grohmann, Paul <1838-1908> - Ascensioni alpinistiche - Dolomiti - Sec. 19. Wanderungen in den Dolomiten[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:12002]|Grohmann, Paul <1838-1908> - La scoperta delle Dolomiti 1862[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:10882]|Sposito, Livio. Paul Grohmann : guida biografica alle sue vie[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:127829]|[Ritratto di] Paul Grohmann[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:110671]				Wikipedia, Wikipedia Table
item_550	Prima ascensione: Calanda	Calanda	FALSE				Prima ascensione			1559	1559	proto-alpinism	J. Schmid, Z. Beeli, J. Pontisella, and others			J. Schmid, Z. Beeli, J. Pontisella, and others				German and Austrian Alpine Club, Die Erschliessung der Ostalpen Volumes 1, 2, and 3, Berlin, 1894. --> Erschliessung 2, 380, 423	Wikipedia Table
item_551	Prima ascensione: Serles	Serles	FALSE				Prima ascensione			1579	1579	proto-alpinism	Hans Georg Ernstinger			Hans Georg Ernstinger					Wikipedia Table
item_552	Prima ascensione: Westliche Karwendelspitze	Westliche Karwendelspitze	FALSE				Prima ascensione			1654	1654	proto-alpinism	Christian Mentzel			Christian Mentzel					Wikipedia Table
item_553	Prima ascensione: Säntis	Säntis	FALSE				Prima ascensione			14 Dec 1680	1680	proto-alpinism	Two priests, a naturalist and a guide			Two priests, a naturalist and a guide					Wikipedia Table
item_554	Prima ascensione: Piz Beverin	Piz Beverin	FALSE				Prima ascensione			1707	1707	proto-alpinism	Rudolf von Rosenroll			Rudolf von Rosenroll					Wikipedia Table
item_555	Prima ascensione: Grintovec	Grintovec	FALSE				Prima ascensione			1759	1759	proto-alpinism	Giovanni Antonio Scopoli			Giovanni Antonio Scopoli					Wikipedia Table
item_556	Prima ascensione: Mont Buet	Mont Buet	FALSE				Prima ascensione			20 Sep 1770	1770	proto-alpinism	Jean-André Deluc, Guillaume-Antoine Deluc, Bernard Pomet 			Jean-André Deluc, Guillaume-Antoine Deluc, Bernard Pomet 				Francis Gribble, The story of Alpine Climbing, London, 1904, pp. 41-9	Wikipedia, Wikipedia Table
item_557	Prima ascensione: Triglav	Triglav	FALSE				Prima ascensione			26 Aug 1778	1778	proto-alpinism	Lovrenc Willomitzer, Luka Korošec, Matevž Kos, Štefan Rožič			Lovrenc Willomitzer, Luka Korošec, Matevž Kos, Štefan Rožič					Wikipedia Table
item_558	Prima ascensione: Sulzfluh	Sulzfluh	FALSE				Prima ascensione			1782	1782	proto-alpinism	J. B. Catani and L. Pool			J. B. Catani and L. Pool					Wikipedia Table
item_559	Prima ascensione: Scopi	Scopi	FALSE				Prima ascensione			1782	1782	proto-alpinism	Placidus a Spescha, Joh. Bagliel			Placidus a Spescha, Joh. Bagliel					Wikipedia Table
item_560	Prima ascensione: Rheinwaldhorn	Rheinwaldhorn	FALSE				Prima ascensione			Jul 1789	1789	proto-alpinism	Placidus a Spesch			Placidus a Spesch				Studer, Vol 3, pp. 50-2	Wikipedia Table
item_561	Prima ascensione: Oberalpstock	Oberalpstock	FALSE				Prima ascensione			1792	1792	proto-alpinism	Josef Senoner, Placidus a Spescha			Josef Senoner, Placidus a Spescha					Wikipedia Table
item_562	Prima ascensione: Klein Matterhorn	Klein Matterhorn	FALSE				Prima ascensione			13 Aug 1792	1792	proto-alpinism	Horace-Bénédict de Saussure, Nicolas-Théodore de Saussure, Jean-Marie Couttet, Jean-Baptiste Hérin, five other guides			Horace-Bénédict de Saussure, Nicolas-Théodore de Saussure, Jean-Marie Couttet, Jean-Baptiste Hérin, five other guides				Studer, Vol 2, pp. 53-4	Wikipedia Table
item_563	Prima ascensione: Großes Wiesbachhorn	Großes Wiesbachhorn	FALSE				Prima ascensione		ca. 1795	1795	1795	proto-alpinism	Three brothers named Zorner			Three brothers named Zorner				Erschliessung 3, 208-9	Wikipedia Table
item_564	Prima ascensione: Kleinglockner	Kleinglockner	FALSE				Prima ascensione			25 Aug 1799	1799	proto-alpinism	Four guides from Heiligenblut (including "the Glokners", often nicknamed Martin and Sepp "Klotz"), Sigmund von Hohenwart			Four guides from Heiligenblut (including "the Glokners", often nicknamed Martin and Sepp "Klotz"), Sigmund von Hohenwart				Erschliessung 3, 168-70 Klemun, pp. 153-5	Wikipedia Table
item_565	Prima ascensione: Ortler	Ortler	FALSE				Prima ascensione			27 Sep 1804	1804	proto-alpinism	Josef Pichler, Johann Leitner, Johann Klausner			Josef Pichler, Johann Leitner, Johann Klausner					
item_566	Prima ascensione: Torstein	Torstein	FALSE				Prima ascensione					proto-alpinism									
item_567	Prima ascensione: Zumsteinspitze	Zumsteinspitze	FALSE				Prima ascensione					proto-alpinism									
item_568	Prima ascensione: Schalfkogel	Schalfkogel	FALSE				Prima ascensione	Undisputed		1830	1830	proto-alpinism	Frédéric Mercey	guides from Meran and Pfelders		Frédéric Mercey, guides from Meran and Pfelders				Erschliessung 2, 352-4.	Wikipedia, Wikipedia Table
item_569	Prima ascensione: Fernerkogel	Fernerkogel	FALSE				Prima ascensione					proto-alpinism									
item_570	Prima ascensione: Habicht	Habicht	FALSE				Prima ascensione					proto-alpinism									
item_571	Prima ascensione: Großer Löffler	Großer Löffler	FALSE				Prima ascensione	Undisputed		12 Sept 1843	1843	proto-alpinism	Markus Vincent Lipold, chamois hunter from Mayrhofen			Markus Vincent Lipold, chamois hunter from Mayrhofen				Erschliessung 3, 66	Wikipedia (DE), Wikipedia Table
item_572	Ipotesi sulla prima ascensione: Weißkugel	Weißkugel	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Concurrent Hypotesis		30 Sep 1861	1861	golden age	Joseph Anton Specht, Leander Klotz, Johann Raffeiner			Joseph Anton Specht, Leander Klotz, Johann Raffeiner					Wikipedia (DE)
item_573	Ipotesi sulla prima ascensione: Weißkugel	Weißkugel	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Concurrent Hypotesis		30 Sep 1861	1861	golden age	Joseph Anton Specht, Leander Klotz, Nicodem Klotz			Joseph Anton Specht, Leander Klotz, Nicodem Klotz					Wikipedia (DE), Wikipedia (FR)
item_574	Ipotesi sulla prima ascensione: Weißkugel	Weißkugel	FALSE				Ipotesi sulla prima ascensione	Concurrent Hypotesis		Aug 1845	1845	proto-alpinism	Johann Gurschler, Josef Weitthalm			Johann Gurschler, Josef Weitthalm				Hanspaul Menara, Hannsjörg Hager, Berge und Bergsteiger: Alpingeschichte Südtirols, Verlagsanstalt Athesia, 1994, pp. 55-57.	Wikipedia (EN), Wikipedia Table
item_575	Ipotesi sulla prima ascensione: Weißkugel	Weißkugel	FALSE				Ipotesi sulla prima ascensione	Concurrent Hypotesis		1850	1850	proto-alpinism	Joseph Anton Specht, Leander Klotz, Nicodem Klotz			Joseph Anton Specht, Leander Klotz, Nicodem Klotz					Wikipedia (IT)
item_576	Prima ascensione: Schrammacher	Schrammacher	FALSE				Prima ascensione	Undisputed		19 August 1847	1847	proto-alpinism	Peter Carl Thurwieser, Georg Lechner, Jakob Huber			Peter Carl Thurwieser, Georg Lechner, Jakob Huber					
item_577	Ipotesi sulla prima ascensione: Zuckerhütl	Zuckerhütl	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Concurrent Hypotesis		1863	1863	golden age	Joseph Anton Specht, Alois Tanzer			Joseph Anton Specht, Alois Tanzer					Wikipedia (DE), Wikipedia (IT), Wikipedia (FR)
item_578	Ipotesi sulla prima ascensione: Zuckerhütl	Zuckerhütl	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Concurrent Hypotesis		1862	1862	golden age	Joseph Anton Specht, Alois Tanzer			Joseph Anton Specht, Alois Tanzer				Erschliessung 2, 25	Wikipedia Table
item_579	Prima ascensione: Wannenhorn	Wannenhorn	FALSE		Golden age of alpinism		Prima ascensione	Undisputed		6 August 1864	1864	golden age	Gottlieb Samuel Studer, Rudolf Lindt, Kaspar Blatter, Peter Sulzer			Gottlieb Samuel Studer, Rudolf Lindt, Kaspar Blatter, Peter Sulzer				Studer, Vol 1, pp. 224-9	Wikipedia (DE), Wikipedia (ENG), Wikipedia (FR)
item_580	Prima ascensione: Cima Ovest (Tre Cime di Lavaredo)	Cima Ovest (Tre Cime di Lavaredo)	FALSE		Silver age of alpinism		Prima ascensione			21 August 1879	1879	silver age	Michl Innerkofler, G. Ploner			Michl Innerkofler, G. Ploner	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia Article (https://en.wikipedia.org/wiki/Tre_Cime_di_Lavaredo)
item_581	Prima ascensione: Cima Piccola (Tre Cime di Lavaredo)	Cima Piccola (Tre Cime di Lavaredo)	FALSE		Silver age of alpinism		Prima ascensione			25 July 1881	1881	silver age	Michl Innerkofler, Hans Innerkofler			Michl Innerkofler, Hans Innerkofler	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia Article (https://en.wikipedia.org/wiki/Tre_Cime_di_Lavaredo)
item_582	Prima ascensione: Watzespitze	Watzespitze	FALSE		Silver age of alpinism		Prima ascensione			29 Sep 1869	1869	silver age	Alois Ennemoser			Alois Ennemoser				Erschliessung 2, 307	Wikipedia (DE), Wikipedia (ENG), Wikipedia (FR), Wikipedia Table
item_583	Prima ascensione: Petit Dru	Petit Dru	FALSE				Prima ascensione			12 September 1878	1878	silver age	Clinton Thomas Dent, James Walker Hartley	Alexander Burgener, Kaspar Maurer		Clinton Thomas Dent, James Walker Hartley, Alexander Burgener, Kaspar Maurer					Wikipedia (ENG), Wikipedia (FR), Wikipedia (IT), Wikipedia (DE), Wikipedia Table
item_584	Prima ascensione: Torre Delago (Torri del Vajolet)	Torre Delago (Torri del Vajolet)	FALSE				Prima ascensione			22 September 1895	1895	post	Hermann Delago			Hermann Delago				Vajolet Towers at summitpost.org	Wikipedia (FR), Wikipedia Table
item_585	Prima ascensione: Stockhorn	Stockhorn	FALSE				Prima ascensione			1536	1536	proto-alpinism	Johann Müller, Peter Kunz (from Bern), others			Johann Müller, Peter Kunz (from Bern), others					Wikipedia Table
item_456b	Ipotesi scartata sulla prima ascensione: Grivola	Grivola	FALSE				Ipotesi scartata sulla prima ascensione	Discarded	Per molto tempo la prima salita alla Grivola venne attribuita all’alpinista F. T. Wethered che ci salì sono nel 1876. Il povero Dayné dovette aspettare parecchi decenni prima che il revisionismo storiografico gli rendesse giustizia.	1876	1876	silver age	 F. T. Wethered 			 F. T. Wethered 				https://www.montagna.tv/242355/quando-un-valdostano-beffo-gli-alpinisti-britannici-165-anni-fa-la-conquista-della-grivola/	
item_457	Prima ascensione: Roccia della Scoperta	Roccia della Scoperta					Prima ascensione		1778 - Gli alpinisti di Gressoney-Saint-Jean, Valentino e Joseph Beck, Joseph Zumstein, Nicolas Vincent, Sebastian Linty, Étienne Lisco e François Castel raggiungono la Roccia della Scoperta[9]	1778	1778	proto-alpinism	Valentino Beck, Joseph Beck, Joseph Zumstein, Nicolas Vincent, Sebastian Linty, Étienne Lisco,  François Castel			Valentino Beck, Joseph Beck, Joseph Zumstein, Nicolas Vincent, Sebastian Linty, Étienne Lisco,  François Castel				"Descrizione del negativo fotografico: Francesco Ravelli di fronte al Monte Rosa[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:118363]"	
item_6b	Prima ascensione presunta, Ipotesi scartata sulla prima ascensione: Croda Rossa d'Ampezzo	Croda Rossa d'Ampezzo	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione presunta, Ipotesi scartata sulla prima ascensione		Difficilmente verificabile è invece la presunta conquista della vetta nel lontano 1794 da parte del barone Franz von Wulfen, più di 70 anni prima della prima ascesa documentata.	1794	1794	proto-alpinism	Franz von Wulfen			Franz von Wulfen					Articolo Wikipedia[https://it.wikipedia.org/wiki/Croda_Rossa_d%27Ampezzo]
item_7	Ipotesi meno accreditata sulla prima ascensione: Gran Zebrù	Gran Zebrù	FALSE		Golden age of alpinism		Ipotesi meno accreditata sulla prima ascensione		La prima ascensione del Gran Zebrù è controversa. Nel 1854, sei anni prima della spedizione di Tuckett, comparve su un giornale cattolico un articolo intitolato Über das Stilfser Joch auf den Zebru oder die Königsspitze (dallo Stelvio al Gran Zebrù), firmato con lo pseudonimo "Traunius". L'autore, in realtà il seminarista bavarese Stephan Steinberger, raccontava di aver raggiunto la vetta da solo e senza attrezzatura. Tuttavia, gli alpinisti esperti dell'epoca contestarono il racconto, ritenendo che avesse confuso il Gran Zebrù con un'altra cima, data l'imprecisione delle denominazioni e l'impossibilità di scalare il versante sud senza equipaggiamento. Per questo la spedizione di Tuckett del 1860 rimane ufficialmente la prima ascensione storicamente accertata.	1854	1854	golden age	Stephan Steinberger			Stephan Steinberger					Articolo Wikipedia[https://it.wikipedia.org/wiki/Gran_Zebr%C3%B9]
